artist,lyrics_word_count,lyrics_word_count_excl_sw,food_words_count,food_words_perc_all_lyric_words,food_words_perc_lyric_words_excl_sw,song,release_date,release_year,release_month
andre nickatina,307,172,5,0.016286644951140065,0.029069767441860465,my homeboy's chevy,2008-06-17,2008,6
andre nickatina,14,10,0,0.0,0.0,northside,0,0,0
mac dre,368,208,4,0.010869565217391304,0.019230769230769232,northside,0,0,0
mac dre,591,321,4,0.00676818950930626,0.012461059190031152,not my job,2004-07-20,2004,7
mac dre,33,23,1,0.030303030303030304,0.043478260869565216,out of control,2001-01-01,2001,1
mac dre immediately following hook1,137,82,0,0.0,0.0,out of control,2001-01-01,2001,1
smoov-e,188,125,4,0.02127659574468085,0.032,out of control,2001-01-01,2001,1
smoov-e,8,4,0,0.0,0.0,screw-e-boo-boo,2004-10-19,2004,10
mac dre,260,161,2,0.007692307692307693,0.012422360248447204,screw-e-boo-boo,2004-10-19,2004,10
black jesus,131,71,1,0.007633587786259542,0.014084507042253521,screw-e-boo-boo,2004-10-19,2004,10
mac dre,66,42,0,0.0,0.0,screw-e-boo-boo,2004-10-19,2004,10
mac dre,18,12,0,0.0,0.0,show me the way,2003-01-01,2003,1
mac dre,540,301,2,0.003703703703703704,0.006644518272425249,show me the way,2003-01-01,2003,1
mac dre,520,291,7,0.013461538461538462,0.024054982817869417,the adventures of al boo boo,2005-01-01,2005,1
mac dre,112,75,0,0.0,0.0,thizzle dance,2002-08-27,2002,8
mac dre,201,95,0,0.0,0.0,thizzle dance,2002-08-27,2002,8
chuck beez,143,68,1,0.006993006993006993,0.014705882352941176,thizzle dance,2002-08-27,2002,8
mac dre,375,225,0,0.0,0.0,times r gettin crazy,0,0,0
mac dre,411,248,4,0.009732360097323601,0.016129032258064516,u beezy,2008-08-19,2008,8
remy ma,506,251,1,0.001976284584980237,0.00398406374501992,conceited,2006-02-07,2006,2
remy ma,303,131,0,0.0,0.0,whats going on,2006-02-07,2006,2
,231,121,0,0.0,0.0,whats going on,2006-02-07,2006,2
repeat until fade,46,26,0,0.0,0.0,whats going on,2006-02-07,2006,2
del and a-plus,47,18,0,0.0,0.0,battle of the shadow,2007-03-20,2007,3
a-plus,240,133,0,0.0,0.0,battle of the shadow,2007-03-20,2007,3
del,203,109,0,0.0,0.0,battle of the shadow,2007-03-20,2007,3
deltron 3030,562,311,1,0.0017793594306049821,0.003215434083601286,battlesong,2000-10-17,2000,10
tajai,180,109,4,0.022222222222222223,0.03669724770642202,classic,2003-10-07,2003,10
hieroglyphics,112,80,0,0.0,0.0,classic,2003-10-07,2003,10
pep love,188,101,0,0.0,0.0,classic,2003-10-07,2003,10
del the funky homosapien,442,213,4,0.00904977375565611,0.018779342723004695,corner story,1997-11-18,1997,11
del tha funky homosapien,202,97,0,0.0,0.0,fragments,2005-10-18,2005,10
del the funky homosapien,341,158,2,0.005865102639296188,0.012658227848101266,fragments,2005-10-18,2005,10
del the funky homosapien,599,396,2,0.00333889816360601,0.005050505050505051,jaw gymnastics,2000-04-11,2000,4
del the funky homosapien,33,16,0,0.0,0.0,lighters,0,0,0
casual,62,33,0,0.0,0.0,lighters,0,0,0
pep love,117,64,2,0.017094017094017096,0.03125,lighters,0,0,0
opio,62,40,0,0.0,0.0,lighters,0,0,0
first light,156,96,0,0.0,0.0,lighters,0,0,0
a-plus,117,63,2,0.017094017094017096,0.031746031746031744,lighters,0,0,0
del,71,35,0,0.0,0.0,lighters,0,0,0
deltron 3030,452,233,1,0.0022123893805309734,0.004291845493562232,memory loss,2000-10-17,2000,10
del the funky homosapien,610,409,2,0.003278688524590164,0.004889975550122249,press rewind,2000-04-11,2000,4
del the funky homosapien,547,283,1,0.0018281535648994515,0.0035335689045936395,the wacky world of rapid transit,1991-10-22,1991,10
deltron 3030,406,245,4,0.009852216748768473,0.0163265306122449,turbulence (remix),2000-10-17,2000,10
ice cube,463,256,9,0.019438444924406047,0.03515625,turn off the radio,1990-05-16,1990,5
ice cube,185,93,1,0.005405405405405406,0.010752688172043012,why ya wanna get funkee wit me?,0,0,0
del the funky homosapien,494,275,5,0.010121457489878543,0.01818181818181818,why ya wanna get funkee wit me?,0,0,0
m.i.a.,180,80,3,0.016666666666666666,0.0375,27,2011-07-23,2011,7
m.i.a.,201,124,0,0.0,0.0,atention,2012-01-01,2012,1
m.i.a.,461,280,0,0.0,0.0,bad girls,2010-12-31,2010,12
m.i.a.,425,234,2,0.004705882352941176,0.008547008547008548,bingo,0,0,0
m.i.a.,434,252,0,0.0,0.0,caps lock,2010-07-07,2010,7
m.i.a.,185,88,0,0.0,0.0,come walk with me,2013-11-01,2013,11
blaqstarr,384,180,0,0.0,0.0,let me hump you,2010-12-31,2010,12
m.i.a.,140,63,1,0.007142857142857143,0.015873015873015872,let me hump you,2010-12-31,2010,12
m.i.a.,280,121,0,0.0,0.0,meds and feds,2010-07-07,2010,7
m.i.a.,189,122,0,0.0,0.0,super tight,2010-12-31,2010,12
m.i.a.,347,199,4,0.011527377521613832,0.020100502512562814,xr2,2007-08-08,2007,8
webbie,388,228,3,0.007731958762886598,0.013157894736842105,bad bitch (remix),2005-04-06,2005,4
trina,165,84,4,0.024242424242424242,0.047619047619047616,bad bitch (remix),2005-04-06,2005,4
webbie,48,31,0,0.0,0.0,come to far,0,0,0
trina,562,274,2,0.0035587188612099642,0.0072992700729927005,come to far,0,0,0
trick daddy,242,139,0,0.0,0.0,da baddest bitch,1999-12-22,1999,12
trina,526,294,0,0.0,0.0,da baddest bitch,1999-12-22,1999,12
trick daddy,680,335,0,0.0,0.0,fantasy,0,0,0
trina,389,237,4,0.010282776349614395,0.016877637130801686,head turner,0,0,0
trina,386,177,0,0.0,0.0,i wish i never met you,2008-04-01,2008,4
trina,319,181,4,0.012539184952978056,0.022099447513812154,look back at me,2008-04-01,2008,4
[?,214,86,0,0.0,0.0,look back at me,2008-04-01,2008,4
[?],156,86,0,0.0,0.0,look back at me,2008-04-01,2008,4
killer mike,311,171,1,0.003215434083601286,0.005847953216374269,look back at me,2008-04-01,2008,4
trick daddy,289,150,1,0.0034602076124567475,0.006666666666666667,tonight,2006-12-18,2006,12
jaheim,75,42,0,0.0,0.0,tonight,2006-12-18,2006,12
trina,91,57,1,0.01098901098901099,0.017543859649122806,tonight,2006-12-18,2006,12
lawrence w,111,63,0,0.0,0.0,1-flight,2010-04-20,2010,4
andre nickatina,329,174,2,0.0060790273556231,0.011494252873563218,1-flight,2010-04-20,2010,4
lawrence w,20,14,0,0.0,0.0,1 of the same,0,0,0
andre nickatina,473,289,0,0.0,0.0,1 of the same,0,0,0
andre nickatina,163,85,1,0.006134969325153374,0.011764705882352941,1st time,2018-03-23,2018,3
andre nickatina,76,42,0,0.0,0.0,2 b u,2005-05-17,2005,5
andre nickatina & equipto,544,307,8,0.014705882352941176,0.026058631921824105,2 b u,2005-05-17,2005,5
andre nickatina & equipto,234,144,3,0.01282051282051282,0.020833333333333332,2 t-shirts n a adidas suit,2004-05-18,2004,5
andre nickatina,277,168,2,0.007220216606498195,0.011904761904761904,2 t-shirts n a adidas suit,2004-05-18,2004,5
andre nickatina,356,237,9,0.025280898876404494,0.0379746835443038,45 caliber raps,1998-06-23,1998,6
andre nickatina & equipto,614,394,9,0.014657980456026058,0.02284263959390863,4 a.m. : bay bridge music,2005-11-15,2005,11
andre nickatina,570,331,6,0.010526315789473684,0.01812688821752266,5th gear,2003-04-22,2003,4
equipto,146,91,0,0.0,0.0,5th gear,2003-04-22,2003,4
andre nickatina,172,99,2,0.011627906976744186,0.020202020202020204,88,1998-06-23,1998,6
andre nickatina,237,134,4,0.016877637130801686,0.029850746268656716,88,1998-06-23,1998,6
andre nickatina,385,246,1,0.0025974025974025974,0.0040650406504065045,a diamond,1995-04-19,1995,4
andre nickatina,467,288,6,0.01284796573875803,0.020833333333333332,alligator blood,2002-01-15,2002,1
andre nickatina,571,322,9,0.01576182136602452,0.027950310559006212,all star chuck taylors,2002-01-15,2002,1
andre nickatina,449,249,7,0.015590200445434299,0.028112449799196786,alpha,2013-09-24,2013,9
andre nickatina,413,243,1,0.002421307506053269,0.00411522633744856,andre nickatina,1998-06-23,1998,6
andre nickatina,7,4,0,0.0,0.0,a peez paradise,2006-12-12,2006,12
andre nickatina & equipto,113,71,0,0.0,0.0,a peez paradise,2006-12-12,2006,12
andre nickatina,487,283,12,0.024640657084188913,0.04240282685512368,a peez paradise,2006-12-12,2006,12
equipto,230,134,0,0.0,0.0,a peez paradise,2006-12-12,2006,12
andre nickatina & equipto,616,373,2,0.003246753246753247,0.005361930294906166,a pimp's blood,2005-11-15,2005,11
andre nickatina,311,181,1,0.003215434083601286,0.0055248618784530384,ate miles from the city of dope,2006-12-12,2006,12
equipto,239,140,0,0.0,0.0,ate miles from the city of dope,2006-12-12,2006,12
andre nickatina,4,1,0,0.0,0.0,awake like an owl,2000-06-06,2000,6
andre nickatina,549,305,8,0.014571948998178506,0.02622950819672131,awake like an owl,2000-06-06,2000,6
,30,22,0,0.0,0.0,awake like an owl,2000-06-06,2000,6
andre nickatina,526,294,8,0.015209125475285171,0.027210884353741496,bakin' soda in minnesota,2000-06-06,2000,6
andre nickatina & equipto,603,330,10,0.01658374792703151,0.030303030303030304,balla race,0,0,0
andre nickatina,352,196,5,0.014204545454545454,0.025510204081632654,birds with no wings,2000-06-06,2000,6
andre nickatina,327,183,5,0.01529051987767584,0.0273224043715847,bitch,2008-08-19,2008,8
andre nickatina,533,300,5,0.009380863039399626,0.016666666666666666,blind genius,2010-04-20,2010,4
andre nickatina,106,58,2,0.018867924528301886,0.034482758620689655,blueberry rain,2005-05-17,2005,5
andre nickatina & equipto,487,289,6,0.012320328542094456,0.020761245674740483,blueberry rain,2005-05-17,2005,5
andre nickatina & equipto,8,8,0,0.0,0.0,bobble heads,2013-09-24,2013,9
black c,295,178,1,0.003389830508474576,0.0056179775280898875,bobble heads,2013-09-24,2013,9
andre nickatina,57,39,0,0.0,0.0,bobble heads,2013-09-24,2013,9
andre nickatina,184,121,1,0.005434782608695652,0.008264462809917356,bobble heads,2013-09-24,2013,9
andre nickatina,527,311,5,0.009487666034155597,0.01607717041800643,bonus,2013-09-24,2013,9
andre nickatina,413,243,1,0.002421307506053269,0.00411522633744856,ayo,2002-01-15,2002,1
sample,5,2,0,0.0,0.0,ayo for yayo,0,0,0
san quinn,376,220,1,0.0026595744680851063,0.004545454545454545,ayo for yayo,0,0,0
andre nickatina,136,72,0,0.0,0.0,ayo for yayo,0,0,0
andre nickatina,447,235,5,0.011185682326621925,0.02127659574468085,blood n my hair,2004-05-18,2004,5
andre nickatina,159,73,3,0.018867924528301886,0.0410958904109589,bobby shaw is my tiga,2000-06-06,2000,6
andre nickatina,107,64,0,0.0,0.0,bonus (gun-mouth 4 hire),2005-11-15,2005,11
andre nickatina & equipto,463,285,6,0.012958963282937365,0.021052631578947368,bonus (gun-mouth 4 hire),2005-11-15,2005,11
andre nickatina & equipto,479,282,4,0.008350730688935281,0.014184397163120567,boss soss talk,2005-05-17,2005,5
andre nickatina & equipto,624,378,7,0.011217948717948718,0.018518518518518517,box of lucky charms,2005-11-15,2005,11
andre nickatina,486,259,24,0.04938271604938271,0.09266409266409266,break bread,2013-03-27,2013,3
richie rich,112,79,2,0.017857142857142856,0.02531645569620253,break bread,2013-03-27,2013,3
andre nickatina,289,174,0,0.0,0.0,call the dealer,2013-09-24,2013,9
andre nickatina,293,175,14,0.04778156996587031,0.08,candy paint,2013-09-24,2013,9
100s,138,75,1,0.007246376811594203,0.013333333333333334,candy paint,2013-09-24,2013,9
andre nickatina,137,82,8,0.058394160583941604,0.0975609756097561,candy paint,2013-09-24,2013,9
mac mall,167,94,1,0.005988023952095809,0.010638297872340425,candy paint,2013-09-24,2013,9
andre nickatina,176,95,1,0.005681818181818182,0.010526315789473684,candy rain,2000-11-14,2000,11
andre nickatina & equipto,406,228,0,0.0,0.0,caught in a verse,2005-11-15,2005,11
andre nickatina,598,343,3,0.005016722408026756,0.008746355685131196,ceazar enrico,2004-05-18,2004,5
andre nickatina,605,314,2,0.003305785123966942,0.006369426751592357,classified,1999-05-18,1999,5
andre nickatina,130,68,0,0.0,0.0,close my eyes,1999-05-18,1999,5
andre nickatina,141,79,0,0.0,0.0,close n personal,2005-05-17,2005,5
andre nickatina,424,260,4,0.009433962264150943,0.015384615384615385,cobra status,0,0,0
andre nickatina,99,55,3,0.030303030303030304,0.05454545454545454,cocaine,2008-08-19,2008,8
andre nickatina,377,237,3,0.007957559681697613,0.012658227848101266,coka cola,0,0,0
x2,41,20,0,0.0,0.0,color of the benz,2008-08-19,2008,8
andre nickatina,261,151,5,0.019157088122605363,0.033112582781456956,color of the benz,2008-08-19,2008,8
andre nickatina,3,2,0,0.0,0.0,comb my hair,0,0,0
andre nickatina & equipto,569,324,7,0.012302284710017574,0.021604938271604937,comb my hair,0,0,0
andre nickatina,309,163,5,0.016181229773462782,0.03067484662576687,comb my hair like,2006-12-12,2006,12
equipto,253,148,2,0.007905138339920948,0.013513513513513514,comb my hair like,2006-12-12,2006,12
equipto,1,1,0,0.0,0.0,conversation with a devil,2003-04-22,2003,4
andre nickatina,570,310,6,0.010526315789473684,0.01935483870967742,conversation with a devil,2003-04-22,2003,4
andre nickatina,44,29,0,0.0,0.0,cops & robbers,2002-03-22,2002,3
andre nickatina & equipto,372,244,0,0.0,0.0,cops & robbers,2002-03-22,2002,3
andre nickatina & equipto,107,61,2,0.018691588785046728,0.03278688524590164,couger,2002-01-15,2002,1
andre nickatina,140,79,1,0.007142857142857143,0.012658227848101266,couger,2002-01-15,2002,1
andre nickatina,333,202,5,0.015015015015015015,0.024752475247524754,crackin' like pistachio's,2004-05-18,2004,5
andre nickatina,384,240,6,0.015625,0.025,crack raider razor,1997-10-07,1997,10
andre nickatina,608,378,6,0.009868421052631578,0.015873015873015872,crooked crow,1995-12-25,1995,12
andre nickatina,260,145,3,0.011538461538461539,0.020689655172413793,daiquiri factory,2000-06-06,2000,6
andre nickatina & equipto,627,353,6,0.009569377990430622,0.0169971671388102,da spitz,2005-11-15,2005,11
andre nickatina},347,170,4,0.011527377521613832,0.023529411764705882,da whip,2006-12-12,2006,12
equipto,139,77,0,0.0,0.0,da whip,2006-12-12,2006,12
shag nasty,147,88,2,0.013605442176870748,0.022727272727272728,da whip,2006-12-12,2006,12
shag nasty,7,6,0,0.0,0.0,dedicate yo life 2 this p,2005-05-17,2005,5
andre nickatina & equipto,159,91,0,0.0,0.0,dedicate yo life 2 this p,2005-05-17,2005,5
andre nickatina & equipto,110,58,2,0.01818181818181818,0.034482758620689655,dice of life (the bottle),2003-04-22,2003,4
andre nickatina,457,238,3,0.006564551422319475,0.012605042016806723,dice of life (the bottle),2003-04-22,2003,4
andre nickatina & equipto,684,353,0,0.0,0.0,dowutigotta,2002-03-22,2002,3
andre nickatina,362,217,1,0.0027624309392265192,0.004608294930875576,drought season,2013-09-24,2013,9
andre nickatina,232,128,6,0.02586206896551724,0.046875,enter heaven thru the backdoor,2004-05-18,2004,5
andre nickatina,244,147,1,0.004098360655737705,0.006802721088435374,enter heaven thru the backdoor,2004-05-18,2004,5
andre nickatina,385,232,2,0.005194805194805195,0.008620689655172414,even pimps get broken hearts,1999-05-18,1999,5
andre nickatina,431,236,0,0.0,0.0,eyes of a child,2004-05-18,2004,5
andre nickatina,425,268,20,0.047058823529411764,0.07462686567164178,drug luv,2008-08-19,2008,8
andre nickatina,692,393,2,0.002890173410404624,0.005089058524173028,falcon and the snowman,2003-04-22,2003,4
andre nickatina,164,93,2,0.012195121951219513,0.021505376344086023,fa' sho',2002-03-22,2002,3
andre nickatina & equipto,492,297,9,0.018292682926829267,0.030303030303030304,fa' sho',2002-03-22,2002,3
andre nickatina,291,155,0,0.0,0.0,fears of a coke lord,2000-06-06,2000,6
andre nickatina,736,383,3,0.004076086956521739,0.007832898172323759,fillmoe,1995-04-19,1995,4
andre nickatina,369,218,5,0.013550135501355014,0.022935779816513763,fist full of dollars 'green eyes',2003-04-22,2003,4
andre nickatina,710,409,9,0.01267605633802817,0.022004889975550123,fly like a bird,2003-04-22,2003,4
andre nickatina,83,48,2,0.024096385542168676,0.041666666666666664,ghost of fillmoe,2000-06-06,2000,6
andre nickatina,385,216,8,0.02077922077922078,0.037037037037037035,gingerbread man,2000-06-06,2000,6
andre nickatina,159,95,0,0.0,0.0,git down,2005-05-17,2005,5
andre nickatina & equipto,240,128,1,0.004166666666666667,0.0078125,git down,2005-05-17,2005,5
the jacka,291,164,1,0.003436426116838488,0.006097560975609756,glamorous lifestyle,2009-06-16,2009,6
andre nikatina,73,43,0,0.0,0.0,glamorous lifestyle,2009-06-16,2009,6
,67,41,0,0.0,0.0,glamorous lifestyle,2009-06-16,2009,6
x2,9,6,0,0.0,0.0,glamorous lifestyle,2009-06-16,2009,6
the jacka,16,10,0,0.0,0.0,glamorous lifestyle,2009-06-16,2009,6
the jacka,1,1,0,0.0,0.0,glorified,2000-11-14,2000,11
andre nickatina,338,205,3,0.008875739644970414,0.014634146341463415,glorified,2000-11-14,2000,11
andre nickatina & equipto,351,193,5,0.014245014245014245,0.025906735751295335,god gimme g's,2005-11-15,2005,11
andre nickatina & equipto,384,220,2,0.005208333333333333,0.00909090909090909,heelz,2005-05-17,2005,5
andre nickatina & equipto,31,12,0,0.0,0.0,hell's kitchen,2002-01-15,2002,1
andre nickatina,716,412,9,0.012569832402234637,0.021844660194174758,hell's kitchen,2002-01-15,2002,1
andre nickatina,280,161,4,0.014285714285714285,0.024844720496894408,henny all gone,2013-09-24,2013,9
andre nickatina,66,42,0,0.0,0.0,henny all gone,2013-09-24,2013,9
clyde carson,96,60,2,0.020833333333333332,0.03333333333333333,henny all gone,2013-09-24,2013,9
andre nickatina,22,15,0,0.0,0.0,highs & lows,2019-08-10,2019,8
andre nickatina,530,275,8,0.01509433962264151,0.02909090909090909,hit it from the back (lips 2),1995-04-19,1995,4
andre nickatina,276,153,6,0.021739130434782608,0.0392156862745098,ho'lat,2013-09-24,2013,9
krazyie bone,204,121,1,0.004901960784313725,0.008264462809917356,ho'lat,2013-09-24,2013,9
krayzie bone,128,71,1,0.0078125,0.014084507042253521,ho'lat,2013-09-24,2013,9
krayzie bone,14,14,0,0.0,0.0,girls say (remix),2010-12-14,2010,12
andre nickatina,228,123,3,0.013157894736842105,0.024390243902439025,girls say (remix),2010-12-14,2010,12
the jacka,329,215,3,0.00911854103343465,0.013953488372093023,girls say (remix),2010-12-14,2010,12
andre nickatina,5,5,0,0.0,0.0,girls say (remix),2010-12-14,2010,12
nocturnal hustlers,617,366,8,0.012965964343598054,0.02185792349726776,honeycomb,0,0,0
nocturnal hustlers,6,5,0,0.0,0.0,ike turner,1995-04-19,1995,4
andre nickatina,633,345,1,0.001579778830963665,0.002898550724637681,ike turner,1995-04-19,1995,4
andre nickatina,502,253,7,0.013944223107569721,0.02766798418972332,i'm a junkie,2004-05-18,2004,5
andre nickatina,449,283,6,0.013363028953229399,0.02120141342756184,i'm a pisces,0,0,0
andre nickatina,485,270,7,0.01443298969072165,0.025925925925925925,i'm a sav,2008-08-19,2008,8
andre nickatina,139,76,1,0.007194244604316547,0.013157894736842105,i'm gone,2005-05-17,2005,5
andre nickatina & equipto,332,194,0,0.0,0.0,i'm gone,2005-05-17,2005,5
andre nickatina,197,120,10,0.050761421319796954,0.08333333333333333,jelly,2012-08-29,2012,8
problem,142,83,2,0.014084507042253521,0.024096385542168676,jelly,2012-08-29,2012,8
problem,360,207,4,0.011111111111111112,0.01932367149758454,jelly bean colored suits,2010-04-20,2010,4
andre nickatina,216,118,4,0.018518518518518517,0.03389830508474576,jelly bean colored suits,2010-04-20,2010,4
andre nickatina,632,408,5,0.007911392405063292,0.012254901960784314,jim jones posse,1993-01-01,1993,1
andre nickatina,451,233,2,0.004434589800443459,0.008583690987124463,july the 4th,2002-01-15,2002,1
andre nickatina,753,452,6,0.00796812749003984,0.01327433628318584,killa whale,1995-04-19,1995,4
andre nickatina,445,276,4,0.008988764044943821,0.014492753623188406,killin of the caine,1995-04-19,1995,4
andre nickatina,641,386,8,0.0124804992199688,0.02072538860103627,honeycomb,2008-08-19,2008,8
nickatina,477,269,8,0.016771488469601678,0.02973977695167286,jungle,2002-03-22,2002,3
equipto,358,209,1,0.002793296089385475,0.004784688995215311,jungle,2002-03-22,2002,3
nickatina x2,37,18,0,0.0,0.0,jungle,2002-03-22,2002,3
nickatina x2,4,4,0,0.0,0.0,king nicky's crown,2000-06-06,2000,6
andre nickatina,566,348,2,0.0035335689045936395,0.005747126436781609,king nicky's crown,2000-06-06,2000,6
andre nickatina,5,3,0,0.0,0.0,knyte rydah,2005-11-15,2005,11
andre nickatina & equipto,551,317,2,0.003629764065335753,0.006309148264984227,knyte rydah,2005-11-15,2005,11
andre nickatina & equipto,61,38,0,0.0,0.0,last rap i'll ever write,2000-06-06,2000,6
andre nickatina,241,129,0,0.0,0.0,last rap i'll ever write,2000-06-06,2000,6
andre nickatina,467,262,2,0.004282655246252677,0.007633587786259542,laugh so serious,2013-09-24,2013,9
andre nickatina,84,54,0,0.0,0.0,laugh so serious,2013-09-24,2013,9
andre nickatina,652,350,6,0.009202453987730062,0.017142857142857144,leopard,2005-01-25,2005,1
andre nickatina,541,268,10,0.018484288354898338,0.03731343283582089,lips,1993-06-17,1993,6
andre nickatina,626,382,25,0.039936102236421724,0.06544502617801047,little coco,2000-06-06,2000,6
pimpton,525,309,5,0.009523809523809525,0.016181229773462782,little darrell,2013-02-11,2013,2
,392,212,0,0.0,0.0,live @ daiquiri factory,2000-11-14,2000,11
,1,1,0,0.0,0.0,lost hawks,2005-01-25,2005,1
andre nickatina,618,366,3,0.0048543689320388345,0.00819672131147541,lost hawks,2005-01-25,2005,1
andre nickatina,679,430,8,0.011782032400589101,0.018604651162790697,mind full of hatred,1995-04-19,1995,4
andre nickatina,201,123,1,0.004975124378109453,0.008130081300813009,monday like a friday,2006-12-12,2006,12
equipto,134,72,0,0.0,0.0,monday like a friday,2006-12-12,2006,12
the jacka,171,100,3,0.017543859649122806,0.03,monday like a friday,2006-12-12,2006,12
the jacka,287,162,5,0.017421602787456445,0.030864197530864196,money sharks,2010-12-14,2010,12
the jacka,1,1,0,0.0,0.0,morire da solo (die alone),2005-05-17,2005,5
andre nickatina & equipto,550,332,4,0.007272727272727273,0.012048192771084338,morire da solo (die alone),2005-05-17,2005,5
andre nickatina & equipto,147,90,0,0.0,0.0,last breath of an mc,1999-05-18,1999,5
andre nickatina,398,231,0,0.0,0.0,last breath of an mc,1999-05-18,1999,5
andre nickatina,292,192,9,0.030821917808219176,0.046875,mother,1998-06-23,1998,6
andre nickatina,433,247,2,0.004618937644341801,0.008097165991902834,muthafucka,1995-04-19,1995,4
mob figaz,1133,593,4,0.00353045013239188,0.006745362563237774,my 15th birthday,2006-01-01,2006,1
andre nickatina,214,118,4,0.018691588785046728,0.03389830508474576,my middle name is crime,2010-12-14,2010,12
the jacka,202,109,2,0.009900990099009901,0.01834862385321101,my middle name is crime,2010-12-14,2010,12
the jacka x2,66,34,0,0.0,0.0,my middle name is crime,2010-12-14,2010,12
the jacka x2,93,45,0,0.0,0.0,my name is money,2010-04-20,2010,4
andre nickatina,639,318,2,0.003129890453834116,0.006289308176100629,my name is money,2010-04-20,2010,4
andre nickatina,349,206,3,0.008595988538681949,0.014563106796116505,my rap world (remix),1999-05-18,1999,5
andre nickatina,506,296,8,0.015810276679841896,0.02702702702702703,my wishes,2004-05-18,2004,5
andre nickatina,333,198,4,0.012012012012012012,0.020202020202020204,nasty like college chicks,2004-05-18,2004,5
,93,54,0,0.0,0.0,nasty like college chicks,2004-05-18,2004,5
andre nickatina,418,254,6,0.014354066985645933,0.023622047244094488,nickatina creation,0,0,0
andre nickatina,478,295,7,0.014644351464435146,0.023728813559322035,nickatina says,2000-06-06,2000,6
andre nickatina,487,247,3,0.006160164271047228,0.012145748987854251,nicky's (strip club),2010-04-20,2010,4
andre nickatina,651,402,3,0.004608294930875576,0.007462686567164179,nino did the cartah,2003-04-22,2003,4
andre nickatina,328,207,4,0.012195121951219513,0.01932367149758454,n yo eye's,2006-12-12,2006,12
andre nickatina,181,98,0,0.0,0.0,off that chewy,1993-06-17,1993,6
andre nickatina,475,283,2,0.004210526315789474,0.007067137809187279,off that chewy,1993-06-17,1993,6
,10,7,0,0.0,0.0,oh god,2006-12-12,2006,12
equipto,331,186,1,0.0030211480362537764,0.005376344086021506,oh god,2006-12-12,2006,12
andre nickatina & equipto,4,4,0,0.0,0.0,oh god,2006-12-12,2006,12
andre nickatina,183,98,6,0.03278688524590164,0.061224489795918366,oh god,2006-12-12,2006,12
andre nickatina,291,173,6,0.020618556701030927,0.03468208092485549,one ticket please,2000-11-14,2000,11
andre nickatina,349,206,3,0.008595988538681949,0.014563106796116505,my rap world,1999-05-18,1999,5
andre nickatina,548,325,5,0.009124087591240875,0.015384615384615385,phat ass,0,0,0
andre nickatina,460,263,2,0.004347826086956522,0.0076045627376425855,pick-cha,2003-04-22,2003,4
andre nickatina,379,229,7,0.018469656992084433,0.03056768558951965,piece of my mind,1995-04-19,1995,4
andre nickatina,290,167,3,0.010344827586206896,0.017964071856287425,pieces of a broken man,2006-12-12,2006,12
equipto,107,59,1,0.009345794392523364,0.01694915254237288,pieces of a broken man,2006-12-12,2006,12
andre nickatina,11,7,0,0.0,0.0,pimp hop,2010-04-20,2010,4
andre nickatina,345,202,3,0.008695652173913044,0.01485148514851485,pimp hop,2010-04-20,2010,4
andre nickatina,445,258,11,0.024719101123595506,0.04263565891472868,pineapple juice,2007-09-18,2007,9
andre nickatina & equipto,488,305,6,0.012295081967213115,0.019672131147540985,pitbull terrier,2002-03-22,2002,3
