food_word,food_word_count,artist,food_word_value,food_word_total,song,release_date,release_year,release_month,food_category_description
beef,1,big daddy kane,1,1,budweiser superfest freestyle,0,0,0,Beef Products
honey,1,the notorious b.i.g,1,1,can i get witcha,2011-02-26,2011,2,Sweets
butter,1,the notorious b.i.g,1,1,can i get witcha,2011-02-26,2011,2,Dairy and Egg Products
ice,1,j. cole,1,1,can i get witcha,2011-02-26,2011,2,
nut,1,j. cole,1,1,can i get witcha,2011-02-26,2011,2,Nut and Seed Products
digiorno,1,j. cole,1,1,can i get witcha,2011-02-26,2011,2,
chicken,1,notorious b.i.g. puff daddy,1,1,can't you see,1995-03-27,1995,3,Poultry Products
honey,1,notorious b.i.g. puff daddy,1,1,can't you see,1995-03-27,1995,3,Sweets
baguette,1,lil' kim,1,1,crush on you (remix),1997-06-10,1997,6,
ice,1,lil' kim,1,1,crush on you (remix),1997-06-10,1997,6,
marmalade,1,lil' kim,1,1,crush on you (remix),1997-06-10,1997,6,Sweets
tequila,1,lil' kim,1,1,crush on you (remix),1997-06-10,1997,6,
salad,1,lil' cease,1,1,crush on you (remix),1997-06-10,1997,6,
pie,1,da brat,1,1,dirty b side,1996-10-29,1996,10,Baked Products
rose,1,notorious b.i.g.,1,1,flava in ya ear (remix),1994-07-26,1994,7,Beverages
beef,1,craig mack,1,1,flava in ya ear (remix),1994-07-26,1994,7,Beef Products
couscous,1,ll cool j,1,1,flava in ya ear (remix),1994-07-26,1994,7,Cereal Grains and Pasta
flavor,3,ll cool j,1,3,flava in ya ear (remix),1994-07-26,1994,7,
flavor,2,busta rhymes,1,2,flava in ya ear (remix),1994-07-26,1994,7,
praline,1,ll cool j,1,1,flava in ya ear (remix),1994-07-26,1994,7,Sweets
barracuda,1,ll cool j,1,1,flava in ya ear (remix),1994-07-26,1994,7,
gin,1,the notorious b.i.g.,1,1,friend of mine,1994-09-13,1994,9,
gin,1,lil' kim,1,1,friend of mine,1994-09-13,1994,9,
nut,1,the notorious b.i.g.,1,1,friend of mine,1994-09-13,1994,9,Nut and Seed Products
nut,1,lil' kim,1,1,friend of mine,1994-09-13,1994,9,Nut and Seed Products
flavor,1,the notorious b.i.g.,1,1,friend of mine,1994-09-13,1994,9,
flavor,1,lil' kim,1,1,friend of mine,1994-09-13,1994,9,
drink,1,the notorious b.i.g.,1,1,get your grind on,2005-12-20,2005,12,
rum,1,the notorious b.i.g.,1,1,get your grind on,2005-12-20,2005,12,Beverages
whiskey,1,the notorious b.i.g.,1,1,get your grind on,2005-12-20,2005,12,Beverages
diet,1,the notorious b.i.g.,1,1,get your grind on,2005-12-20,2005,12,Beverages
cream,1,the notorious b.i.g.,1,1,get your grind on,2005-12-20,2005,12,Dairy and Egg Products
muffin,1,big punisher,1,1,get your grind on,2005-12-20,2005,12,Baked Products
rump,1,big punisher,1,1,get your grind on,2005-12-20,2005,12,Pork Products
roast,1,big punisher,1,1,get your grind on,2005-12-20,2005,12,Beef Products
rum,1,ludacris,1,1,grew up a screw up,0,0,0,Beverages
ice,1,ludacris,1,1,grew up a screw up,0,0,0,
bread,1,ludacris,1,1,grew up a screw up,0,0,0,Baked Products
meal,1,ludacris,1,1,grew up a screw up,0,0,0,Baked Products
popeyes,1,ludacris,1,1,grew up a screw up,0,0,0,Fast Foods
milk,2,the notorious b.i.g.,1,2,guaranteed raw (demo),1991-01-01,1991,1,Dairy and Egg Products
mint,1,the notorious b.i.g.,1,1,guaranteed raw (demo),1991-01-01,1991,1,
crab,1,the notorious b.i.g.,1,1,guaranteed raw (demo),1991-01-01,1991,1,Finfish and Shellfish Products
ice,1,the notorious b.i.g.,1,1,guaranteed raw (demo),1991-01-01,1991,1,
cream,1,the notorious b.i.g.,1,1,guaranteed raw (demo),1991-01-01,1991,1,Dairy and Egg Products
drink,2,the notorious b.i.g.,1,2,guaranteed raw (demo),1991-01-01,1991,1,
roast,1,the notorious b.i.g.,1,1,guaranteed raw (demo),1991-01-01,1991,1,Beef Products
kernel,1,the notorious b.i.g.,1,1,guaranteed raw (demo),1991-01-01,1991,1,Vegetables and Vegetable Products
beef,1,the notorious b.i.g.,1,1,guaranteed raw (demo),1991-01-01,1991,1,Beef Products
melon,1,the notorious b.i.g.,1,1,guaranteed raw (demo),1991-01-01,1991,1,Fruits and Fruit Juices
ice cream,1,the notorious b.i.g.,-1,-1,guaranteed raw (demo),1991-01-01,1991,1,Sweets
fry,1,2pac,1,1,house of pain (bad boy remix),0,0,0,
beef,1,black rob,1,1,if i should die before i wake,1999-12-07,1999,12,Beef Products
pit,1,beanie sigel,1,1,if i should die before i wake,1999-12-07,1999,12,
whiskey,1,ice cube,1,1,if i should die before i wake,1999-12-07,1999,12,Beverages
drink,1,the notorious b.i.g.,1,1,i knock you out,2011-04-06,2011,4,
nut,1,the notorious b.i.g.,1,1,i knock you out,2011-04-06,2011,4,Nut and Seed Products
cream,1,busta rhymes,1,1,i knock you out,2011-04-06,2011,4,Dairy and Egg Products
crab,1,busta rhymes,1,1,i knock you out,2011-04-06,2011,4,Finfish and Shellfish Products
meat,1,busta rhymes,1,1,i knock you out,2011-04-06,2011,4,Baby Foods
king crab,1,busta rhymes,1,1,i knock you out,2011-04-06,2011,4,
riblet,1,lil wayne,1,1,i'm with whateva,2005-12-20,2005,12,
pork,1,lil wayne,1,1,i'm with whateva,2005-12-20,2005,12,Pork Products
cabbage,1,notorious b.i.g not in album version,1,1,i'm with whateva,2005-12-20,2005,12,Vegetables and Vegetable Products
honey,1,the notorious b.i.g.,1,1,intro,1994-09-13,1994,9,Sweets
sour,1,'prince' charles alexander,1,1,intro,1994-09-13,1994,9,Fruits and Fruit Juices
bread,1,eminem,1,1,it has been said,2005-12-20,2005,12,Baked Products
jasmine,1,the notorious b.i.g.,1,1,just playing (dreams),1994-09-13,1994,9,
honey,2,the notorious b.i.g.,1,2,just playing (dreams),1994-09-13,1994,9,Sweets
nut,1,the notorious b.i.g.,1,1,just playing (dreams),1994-09-13,1994,9,Nut and Seed Products
cherry,1,the notorious b.i.g.,1,1,just playing (dreams),1994-09-13,1994,9,Fruits and Fruit Juices
flavor,1,the notorious b.i.g.,1,1,just playing (dreams),1994-09-13,1994,9,
honey,3,the notorious b.i.g.,1,3,lean back remix,0,0,0,Sweets
beef,1,the notorious b.i.g.,1,1,lean back remix,0,0,0,Beef Products
rum,1,the notorious b.i.g.,1,1,lean back remix,0,0,0,Beverages
drinking,1,the notorious b.i.g.,1,1,lean back remix,0,0,0,Beverages
fry,1,2pac,1,1,living in pain,0,0,0,
rum,1,the notorious b.i.g.,1,1,my downfall,1997-03-25,1997,3,Beverages
whiskey,1,the notorious b.i.g.,1,1,my downfall,1997-03-25,1997,3,Beverages
diet,1,the notorious b.i.g.,1,1,my downfall,1997-03-25,1997,3,Beverages
cream,1,the notorious b.i.g.,1,1,my downfall,1997-03-25,1997,3,Dairy and Egg Products
ice,1,the notorious b.i.g. puff daddy,1,1,my downfall,1997-03-25,1997,3,
shrimp,1,the notorious b.i.g. puff daddy,1,1,my downfall,1997-03-25,1997,3,Finfish and Shellfish Products
clam,1,the notorious b.i.g. puff daddy,1,1,my downfall,1997-03-25,1997,3,Finfish and Shellfish Products
mussel,1,the notorious b.i.g. puff daddy,1,1,my downfall,1997-03-25,1997,3,Finfish and Shellfish Products
octopus,1,the notorious b.i.g. puff daddy,1,1,my downfall,1997-03-25,1997,3,Finfish and Shellfish Products
beer,1,dom kennedy,1,1,pg click,2012-06-21,2012,6,Beverages
water,1,dom kennedy,1,1,pg click,2012-06-21,2012,6,Beverages
gin,1,dom kennedy,1,1,pg click,2012-06-21,2012,6,
soda,1,dom kennedy,1,1,pg click,2012-06-21,2012,6,Baked Products
drink,1,dom kennedy,1,1,pg click,2012-06-21,2012,6,
goose,1,dom kennedy,1,1,pg click,2012-06-21,2012,6,Poultry Products
pear,1,dom kennedy,1,1,pg click,2012-06-21,2012,6,Fruits and Fruit Juices
wine,2,dom kennedy,1,2,pg click,2012-06-21,2012,6,Beverages
honey,12,dom kennedy,1,12,pg click,2012-06-21,2012,6,Sweets
rabbit,1,the notorious b.i.g.,1,1,player's anthem,1995-05-30,1995,5,"Lamb, Veal, and Game Products"
caviar,1,the notorious b.i.g.,1,1,player's anthem,1995-05-30,1995,5,Finfish and Shellfish Products
breakfast,1,the notorious b.i.g.,1,1,player's anthem,1995-05-30,1995,5,Baked Products
champagne,1,the notorious b.i.g.,1,1,player's anthem,1995-05-30,1995,5,
protein,1,lil' kim,1,1,player's anthem,1995-05-30,1995,5,Poultry Products
mm,1,lil' kim,1,1,queen bitch,1996-11-12,1996,11,
cheddar,1,lil' kim,1,1,queen bitch,1996-11-12,1996,11,Dairy and Egg Products
espresso,1,lil' kim,1,1,queen bitch,1996-11-12,1996,11,Beverages
espresso,1,the notorious b.i.g.,1,1,queen bitch,1996-11-12,1996,11,Beverages
cappuccino,1,lil' kim,1,1,queen bitch,1996-11-12,1996,11,
cappuccino,1,the notorious b.i.g.,1,1,queen bitch,1996-11-12,1996,11,
zinfandel,1,lil' kim,1,1,queen bitch,1996-11-12,1996,11,Beverages
zinfandel,1,the notorious b.i.g.,1,1,queen bitch,1996-11-12,1996,11,Beverages
cream,1,lil' kim,1,1,queen bitch,1996-11-12,1996,11,Dairy and Egg Products
cream,1,the notorious b.i.g.,1,1,queen bitch,1996-11-12,1996,11,Dairy and Egg Products
biscuit,1,lil' kim,1,1,queen bitch,1996-11-12,1996,11,Fast Foods
biscuit,1,the notorious b.i.g.,1,1,queen bitch,1996-11-12,1996,11,Fast Foods
cabbage,1,notorious b.i.g.,1,1,rap phenomenon,1999-12-07,1999,12,Vegetables and Vegetable Products
ice,1,redman,1,1,rap phenomenon,1999-12-07,1999,12,
cream,1,lil' cease,1,1,realms of junior m.a.f.i.a.,1995-08-29,1995,8,Dairy and Egg Products
drink,1,cheek del vec,1,1,realms of junior m.a.f.i.a.,1995-08-29,1995,8,
dough,1,cheek del vec,1,1,realms of junior m.a.f.i.a.,1995-08-29,1995,8,
sprite,1,the notorious b.i.g.,1,1,realms of junior m.a.f.i.a.,1995-08-29,1995,8,Beverages
lemon,1,the notorious b.i.g.,1,1,realms of junior m.a.f.i.a.,1995-08-29,1995,8,Beverages
lime,1,the notorious b.i.g.,1,1,realms of junior m.a.f.i.a.,1995-08-29,1995,8,Sweets
ring pop,1,cheek del vec,2,2,realms of junior m.a.f.i.a.,1995-08-29,1995,8,
lemon lime,1,the notorious b.i.g.,-1,-1,realms of junior m.a.f.i.a.,1995-08-29,1995,8,
food,1,2pac,1,1,revolution,0,0,0,
dough,2,the notorious b.i.g.,1,2,running your mouth,2007-03-06,2007,3,
pan,1,the notorious b.i.g.,1,1,running your mouth,2007-03-06,2007,3,
cheddar,1,the notorious b.i.g.,1,1,running your mouth,2007-03-06,2007,3,Dairy and Egg Products
carrot,1,the notorious b.i.g.,1,1,running your mouth,2007-03-06,2007,3,Vegetables and Vegetable Products
chicken,1,the notorious b.i.g.,1,1,running your mouth,2007-03-06,2007,3,Poultry Products
restaurant,1,notorious b.i.g.,1,1,spit your game,2005-12-20,2005,12,Restaurant Foods
gin,1,notorious b.i.g.,1,1,spit your game,2005-12-20,2005,12,
beef,1,notorious b.i.g.,1,1,spit your game,2005-12-20,2005,12,Beef Products
calico,1,twista and swizz beatz,1,1,spit your game,2005-12-20,2005,12,
dough,1,twista and swizz beatz,1,1,spit your game,2005-12-20,2005,12,
flapjack,1,the notorious b.i.g.,1,1,the what (unreleased version),0,0,0,
bacon,1,the notorious b.i.g.,1,1,the what (unreleased version),0,0,0,Pork Products
gin,1,the notorious b.i.g.,1,1,the what (unreleased version),0,0,0,
butter,1,the notorious b.i.g.,1,1,the what (unreleased version),0,0,0,Dairy and Egg Products
hominy,1,the notorious b.i.g.,1,1,the what (unreleased version),0,0,0,Cereal Grains and Pasta
honey,1,the notorious b.i.g.,1,1,the what (unreleased version),0,0,0,Sweets
honey,3,method man,1,3,the what (unreleased version),0,0,0,Sweets
honey,3,biggie,1,3,the what (unreleased version),0,0,0,Sweets
pit,1,the notorious b.i.g.,1,1,this time around,1995-06-16,1995,6,
banana,2,the notorious b.i.g.,1,2,what happened,0,0,0,Fruits and Fruit Juices
pudding,1,the notorious b.i.g.,1,1,what happened,0,0,0,Sweets
banana pudding,1,the notorious b.i.g.,-1,-1,what happened,0,0,0,Baby Foods
honey,1,usher,1,1,what happened to u,2012-06-08,2012,6,Sweets
rose,1,notorious b.i.g.,1,1,would you die for me,1999-12-07,1999,12,Beverages
baguette,1,notorious b.i.g.,1,1,would you die for me,1999-12-07,1999,12,
honey,1,notorious b.i.g.,1,1,would you die for me,1999-12-07,1999,12,Sweets
ice,1,styles p,1,1,you'll see,0,0,0,
ice,1,sheek louch,1,1,you'll see,0,0,0,
beer,1,styles p,1,1,you'll see,0,0,0,Beverages
cooking,1,styles p,1,1,you'll see,0,0,0,Beverages
honey,1,styles p,1,1,you'll see,0,0,0,Sweets
honey,2,jadakiss,1,2,you'll see,0,0,0,Sweets
honey,1,sheek louch,1,1,you'll see,0,0,0,Sweets
pan,1,styles p,1,1,you'll see,0,0,0,
butter,1,jadakiss,1,1,you'll see,0,0,0,Dairy and Egg Products
seasoned,1,jadakiss,1,1,you'll see,0,0,0,Baked Products
beef,1,sheek louch,1,1,you'll see,0,0,0,Beef Products
grape,1,sheek louch,1,1,you'll see,0,0,0,Vegetables and Vegetable Products
gum,1,sheek louch,1,1,you'll see,0,0,0,Sweets
bubble gum,1,sheek louch,1,1,you'll see,0,0,0,
salt,1,puff daddy,1,1,young g's,1997-07-01,1997,7,Spices and Herbs
cake,1,puff daddy,1,1,young g's,1997-07-01,1997,7,Baked Products
bread,1,jay-z,1,1,young g's,1997-07-01,1997,7,Baked Products
water,1,jay-z,1,1,young g's,1997-07-01,1997,7,Beverages
pie,1,jay-z,1,1,young g's,1997-07-01,1997,7,Baked Products
dough,1,jay-z,1,1,young g's,1997-07-01,1997,7,
sunflower seed,1,jay-z,2,2,young g's,1997-07-01,1997,7,Nut and Seed Products
nut,1,2pac,1,1,5 deadly venomz,1993-02-16,1993,2,Nut and Seed Products
nut,1,apache,1,1,5 deadly venomz,1993-02-16,1993,2,Nut and Seed Products
yolk,1,majestic,1,1,5 deadly venomz,1993-02-16,1993,2,Dairy and Egg Products
donut,1,apache,1,1,5 deadly venomz,1993-02-16,1993,2,
gum,1,richie rich,1,1,ain't hard 2 find,1996-02-13,1996,2,Sweets
mint,1,b-legit,1,1,ain't hard 2 find,1996-02-13,1996,2,
drinking,1,jah cure,1,1,all by myself,0,0,0,Beverages
cheese,1,young noble,1,1,baby don't cry (keep ya head up ii),1999-10-28,1999,10,Dairy and Egg Products
food,1,young noble,1,1,baby don't cry (keep ya head up ii),1999-10-28,1999,10,
food,1,napoleon,1,1,breathin',2001-03-27,2001,3,
meal,1,e.d.i mean,1,1,breathin',2001-03-27,2001,3,Baked Products
dough,1,2pac,1,1,definition of a thug nigga,1993-06-29,1993,6,
nut,1,2pac,1,1,definition of a thug nigga,1993-06-29,1993,6,Nut and Seed Products
food,1,2pac,1,1,definition of a thug nigga,1993-06-29,1993,6,
grain,1,2pac,1,1,fake ass bitches,1997-11-25,1997,11,
honey,1,2pac,1,1,fake ass bitches,1997-11-25,1997,11,Sweets
dough,1,2pac,1,1,fake ass bitches,1997-11-25,1997,11,
grape,1,2pac,1,1,fake ass bitches,1997-11-25,1997,11,Vegetables and Vegetable Products
cracker,1,freddie gibbs,1,1,from tha g (freestyle #1),2009-05-21,2009,5,Baked Products
gin,1,2pac,1,1,hennessey,2004-12-12,2004,12,
juice,1,2pac,1,1,hennessey,2004-12-12,2004,12,Baby Foods
fry,1,2pac,1,1,hennessey,2004-12-12,2004,12,
meal,1,2pac,1,1,hennessey,2004-12-12,2004,12,Baked Products
drink,1,2pac,1,1,hennessey,2004-12-12,2004,12,
ice,1,2pac,1,1,hennessey,2004-12-12,2004,12,
ice,1,obie trice,1,1,hennessey,2004-12-12,2004,12,
flavor,1,nazo bravo,1,1,hyepower,0,0,0,
food,3,with kendrick lamar,1,3,hyepower,0,0,0,
drinking,1,2pac,1,1,i ain't mad at cha (video version),1996-02-13,1996,2,Beverages
rose,1,2pac,1,1,i ain't mad at cha (video version),1996-02-13,1996,2,Beverages
broccoli,1,lil wayne,1,1,i'm a ridah,2005-12-13,2005,12,Vegetables and Vegetable Products
nut,1,2pac,1,1,komradz (so so crazy),1995-10-28,1995,10,Nut and Seed Products
beef,1,napoleon,1,1,komradz (so so crazy),1995-10-28,1995,10,Beef Products
dough,1,napoleon,1,1,komradz (so so crazy),1995-10-28,1995,10,
rose,4,2pac,1,4,mama's just a little girl,2002-11-26,2002,11,Beverages
peppermint,1,2pac,1,1,mama's just a little girl,2002-11-26,2002,11,Spices and Herbs
drink,1,2pac,1,1,me & my homies,1998-07-21,1998,7,
beef,1,hussein fatal,1,1,m.o.b.,2001-03-27,2001,3,Beef Products
soup,1,hussein fatal,1,1,m.o.b.,2001-03-27,2001,3,"Soups, Sauces, and Gravies"
bacardi,1,hussein fatal,1,1,m.o.b.,2001-03-27,2001,3,
butter,1,hussein fatal,1,1,m.o.b.,2001-03-27,2001,3,Dairy and Egg Products
drink,1,hussein fatal,1,1,m.o.b.,2001-03-27,2001,3,
honey,1,big syke,1,1,m.o.b.,2001-03-27,2001,3,Sweets
peeled,1,2pac,1,1,never call u bitch again,2002-11-26,2002,11,Nut and Seed Products
nut,1,2pac,1,1,only fear of death,1997-11-25,1997,11,Nut and Seed Products
fry,2,2pac,1,2,only fear of death,1997-11-25,1997,11,
nut,1,2pac,1,1,pain,1994-03-22,1994,3,Nut and Seed Products
biscuit,1,stretch,1,1,pain,1994-03-22,1994,3,Fast Foods
breakfast,1,2pac,1,1,playa cardz right,2006-11-21,2006,11,Baked Products
breakfast,1,keyshia cole,1,1,playa cardz right,2006-11-21,2006,11,Baked Products
champagne,1,2pac,1,1,playa cardz right,2006-11-21,2006,11,
champagne,1,keyshia cole,1,1,playa cardz right,2006-11-21,2006,11,
rose,1,2pac,1,1,playa cardz right,2006-11-21,2006,11,Beverages
rose,1,keyshia cole,1,1,playa cardz right,2006-11-21,2006,11,Beverages
water,3,keyshia cole,1,3,playa cardz right,2006-11-21,2006,11,Beverages
pretzel,1,2pac,1,1,resist the temptation,2007-12-04,2007,12,Snacks
ginger,1,2pac,1,1,scared straight,2006-11-21,2006,11,Spices and Herbs
juice,1,2pac,1,1,scared straight,2006-11-21,2006,11,Baby Foods
ginger juice,1,2pac,-1,-1,scared straight,2006-11-21,2006,11,
drink,6,lil' zane,1,6,sippin hennessy,0,0,0,
beef,1,2pac,1,1,soldier like me (return of the soulja),2004-12-12,2004,12,Beef Products
scotch,2,eminem,1,2,soldier like me (return of the soulja),2004-12-12,2004,12,
bourbon,2,eminem,1,2,soldier like me (return of the soulja),2004-12-12,2004,12,
nut,1,2pac,1,1,so much pain,2001-10-02,2001,10,Nut and Seed Products
peeled,1,2pac,1,1,soon as i get home,2006-11-21,2006,11,Nut and Seed Products
herb,1,yaki khadafi,1,1,soon as i get home,2006-11-21,2006,11,Beverages
champagne,1,mac mall,1,1,starry night,2000-11-21,2000,11,
cabbage,1,yaki kadafi,1,1,still i rise,1999-12-21,1999,12,Vegetables and Vegetable Products
cactus,1,yaki kadafi,1,1,still i rise,1999-12-21,1999,12,
dough,1,outlawz,1,1,teardrops and closed caskets,1999-12-21,1999,12,
dough,1,2pac,1,1,teardrops and closed caskets,1999-12-21,1999,12,
drink,1,napolean,1,1,they don't give a fuck about us,2002-11-26,2002,11,
drinking,1,2pac,1,1,thugs get lonely too,2004-09-23,2004,9,Beverages
herb,1,2pac,1,1,why u turn on me,2001-03-27,2001,3,Beverages
drink,1,2pac,1,1,why u turn on me,2001-03-27,2001,3,
drink,1,jay sean,1,1,2012 (it ain't the end),2010-08-03,2010,8,
fruity,1,nicki minaj,1,1,2012 (it ain't the end),2010-08-03,2010,8,
cocktail,1,nicki minaj,1,1,2012 (it ain't the end),2010-08-03,2010,8,"Soups, Sauces, and Gravies"
chicken,1,nicki minaj,1,1,40 bars,2007-07-05,2007,7,Poultry Products
noodle,1,nicki minaj,1,1,40 bars,2007-07-05,2007,7,Cereal Grains and Pasta
soda,1,nicki minaj,1,1,40 bars,2007-07-05,2007,7,Baked Products
mocha,1,nicki minaj,1,1,40 bars,2007-07-05,2007,7,Beverages
chicken noodle,1,nicki minaj,-1,-1,40 bars,2007-07-05,2007,7,"Soups, Sauces, and Gravies"
ice,1,nicki minaj,1,1,always love you,2009-11-10,2009,11,
nacho,1,gudda gudda,1,1,always love you,2009-11-10,2009,11,Fast Foods
syrup,1,short dawg,1,1,always love you,2009-11-10,2009,11,Sweets
candy,1,short dawg,1,1,always love you,2009-11-10,2009,11,Sweets
italian ice,1,nicki minaj,1,1,always love you,2009-11-10,2009,11,
cherry,1,,1,1,automatic,0,0,0,Fruits and Fruit Juices
cola,1,,1,1,automatic,0,0,0,Beverages
ice,1,,1,1,automatic,0,0,0,
ice,1,nicki minaj,1,1,automatic,0,0,0,
dough,1,,1,1,automatic,0,0,0,
sour,1,teairra mari,1,1,automatic,0,0,0,Fruits and Fruit Juices
cherry cola,1,,-1,-1,automatic,0,0,0,
batter,1,,1,1,baddest bitch,2008-04-12,2008,4,Poultry Products
peach,1,nicki minaj,1,1,beef stew,2008-03-01,2008,3,Fruits and Fruit Juices
fry,1,nicki minaj,1,1,beef stew,2008-03-01,2008,3,
pie,1,nicki minaj,1,1,beef stew,2008-03-01,2008,3,Baked Products
popeyes,1,nicki minaj,1,1,beef stew,2008-03-01,2008,3,Fast Foods
beef,7,nicki minaj,1,7,beef stew,2008-03-01,2008,3,Beef Products
stew,7,nicki minaj,1,7,beef stew,2008-03-01,2008,3,American Indian/Alaska Native Foods
gravy,1,nicki minaj,1,1,beef stew,2008-03-01,2008,3,"Soups, Sauces, and Gravies"
beef stew,7,nicki minaj,-1,-7,beef stew,2008-03-01,2008,3,"Meals, Entrees, and Side Dishes"
salad,2,nicki minaj,1,2,biggest freak,0,0,0,
salad,1,nicki minaj,1,1,biggest freak,0,0,0,
salad,1,rick ross,1,1,biggest freak,0,0,0,
fruit,1,nicki minaj,1,1,biggest freak,0,0,0,Baby Foods
drink,1,nicki minaj,1,1,biggest freak,0,0,0,
ice,1,nicki minaj,1,1,biggest freak,0,0,0,
bread,2,nicki minaj,1,2,blow ya mind,2011-06-21,2011,6,Baked Products
drink,1,nicki minaj,1,1,blow ya mind,2011-06-21,2011,6,
rose,1,nicki minaj,1,1,blow ya mind,2011-06-21,2011,6,Beverages
chin chin,2,nicki minaj,2,4,blow ya mind,2011-06-21,2011,6,
cookie,1,nicki minaj,1,1,boss ass bitch (remix),2013-12-30,2013,12,Baked Products
sauce,3,nicki minaj,1,3,boss ass bitch (remix),2013-12-30,2013,12,"Soups, Sauces, and Gravies"
macaroni,1,nicki minaj,1,1,boss ass bitch (remix),2013-12-30,2013,12,Cereal Grains and Pasta
cheese,1,nicki minaj,1,1,boss ass bitch (remix),2013-12-30,2013,12,Dairy and Egg Products
swordfish,1,nicki minaj,1,1,boss ass bitch (remix),2013-12-30,2013,12,Finfish and Shellfish Products
restaurant,1,nicki minaj,1,1,boss ass bitch (remix),2013-12-30,2013,12,Restaurant Foods
chip ahoy,1,nicki minaj,2,2,boss ass bitch (remix),2013-12-30,2013,12,
rose,1,nicki minaj,1,1,bought the bar,0,0,0,Beverages
toaster,1,nicki minaj,1,1,bring it back,0,0,0,
cake,1,nicki minaj,1,1,bring it back,0,0,0,Baked Products
dough,1,nicki minaj,1,1,bring it back,0,0,0,
tuna,1,nicki minaj,1,1,bring it back,0,0,0,Finfish and Shellfish Products
iced,1,nicki minaj,1,1,bring it back,0,0,0,Beverages
bread,1,lil wayne,1,1,"can't stop, won’t stop",2007-04-13,2007,4,Baked Products
bread,1,,1,1,"can't stop, won’t stop",2007-04-13,2007,4,Baked Products
bread,1,nicki minaj,1,1,"can't stop, won’t stop",2007-04-13,2007,4,Baked Products
mm,1,lil wayne,1,1,"can't stop, won’t stop",2007-04-13,2007,4,
mm,1,,1,1,"can't stop, won’t stop",2007-04-13,2007,4,
mm,1,nicki minaj,1,1,"can't stop, won’t stop",2007-04-13,2007,4,
mango,1,lil wayne,1,1,"can't stop, won’t stop",2007-04-13,2007,4,Fruits and Fruit Juices
mango,1,,1,1,"can't stop, won’t stop",2007-04-13,2007,4,Fruits and Fruit Juices
mango,1,nicki minaj,1,1,"can't stop, won’t stop",2007-04-13,2007,4,Fruits and Fruit Juices
ice,1,lil wayne,1,1,"can't stop, won’t stop",2007-04-13,2007,4,
ice,1,,1,1,"can't stop, won’t stop",2007-04-13,2007,4,
ice,1,nicki minaj,1,1,"can't stop, won’t stop",2007-04-13,2007,4,
ice,1,birdman sample,1,1,"can't stop, won’t stop",2007-04-13,2007,4,
cola,8,gucci mane,1,8,coca coca,2010-03-13,2010,3,Beverages
cola,1,oj da juiceman,1,1,coca coca,2010-03-13,2010,3,Beverages
soda,8,gucci mane,1,8,coca coca,2010-03-13,2010,3,Baked Products
water,9,gucci mane,1,9,coca coca,2010-03-13,2010,3,Beverages
water,1,oj da juiceman,1,1,coca coca,2010-03-13,2010,3,Beverages
chicken,1,oj da juiceman,1,1,coca coca,2010-03-13,2010,3,Poultry Products
ham,1,yo gotti,1,1,coca coca,2010-03-13,2010,3,Pork Products
yam,1,yo gotti,1,1,coca coca,2010-03-13,2010,3,Vegetables and Vegetable Products
baking soda,8,gucci mane,1,8,coca coca,2010-03-13,2010,3,Baked Products
dough,1,nicki minaj,1,1,come on a cone,2012-04-02,2012,4,
