artist,lyrics_word_count,lyrics_word_count_excl_sw,food_words_count,food_words_perc_all_lyric_words,food_words_perc_lyric_words_excl_sw,song,release_date,release_year,release_month
rick ross,595,344,6,0.010084033613445379,0.01744186046511628,bill gates,2015-09-03,2015,9
rick ross,737,448,2,0.0027137042062415195,0.004464285714285714,billionaire,2008-03-11,2008,3
rick ross,302,175,2,0.006622516556291391,0.011428571428571429,bird bath,2007-09-18,2007,9
noah,342,215,3,0.008771929824561403,0.013953488372093023,bird bath,2007-09-18,2007,9
dj khaled,9,7,0,0.0,0.0,big boy talk,2019-05-17,2019,5
jeezy,303,180,0,0.0,0.0,big boy talk,2019-05-17,2019,5
rick ross,147,91,0,0.0,0.0,big boy talk,2019-05-17,2019,5
smokepurpp,543,318,2,0.003683241252302026,0.006289308176100629,big dawg,2020-06-17,2020,6
rick ross,294,188,4,0.013605442176870748,0.02127659574468085,big dawg,2020-06-17,2020,6
rick ross,17,10,0,0.0,0.0,birthday,2012-10-08,2012,10
rick ross,166,110,2,0.012048192771084338,0.01818181818181818,birthday,2012-10-08,2012,10
2 chainz,475,215,1,0.002105263157894737,0.004651162790697674,birthday,2012-10-08,2012,10
kanye west,160,82,0,0.0,0.0,birthday,2012-10-08,2012,10
2 chainz kanye west,141,71,0,0.0,0.0,birthday,2012-10-08,2012,10
2 chainz kanye west,16,13,0,0.0,0.0,birthday,0,0,0
flo rida,465,271,30,0.06451612903225806,0.11070110701107011,birthday,0,0,0
flo rida,17,10,0,0.0,0.0,birthday (remix),0,0,0
rick ross,942,478,3,0.0031847133757961785,0.006276150627615063,birthday (remix),0,0,0
flo rida,57,38,0,0.0,0.0,birthday (welcome to florida version),0,0,0
flo rida,420,256,25,0.05952380952380952,0.09765625,birthday (welcome to florida version),0,0,0
rick ross,118,72,1,0.00847457627118644,0.013888888888888888,birthday (welcome to florida version),0,0,0
torch,105,63,1,0.009523809523809525,0.015873015873015872,birthday (welcome to florida version),0,0,0
rick ross,181,98,6,0.03314917127071823,0.061224489795918366,"bitch, don't kill my vibe (remix)",2013-01-01,2013,1
boyz n da hood,696,418,11,0.015804597701149427,0.02631578947368421,bitches & bizness,0,0,0
wale,441,250,0,0.0,0.0,black bonnie,2018-03-13,2018,3
jacquees,170,93,0,0.0,0.0,black bonnie,2018-03-13,2018,3
rick ross,270,163,3,0.011111111111111112,0.018404907975460124,black bottles,0,0,0
quavo,119,69,0,0.0,0.0,black bottles,0,0,0
takeoff,136,84,1,0.007352941176470588,0.011904761904761904,black bottles,0,0,0
offset,155,80,3,0.01935483870967742,0.0375,black bottles,0,0,0
jon connor,547,279,0,0.0,0.0,black lambo,2010-09-29,2010,9
ludacris] x2,39,29,0,0.0,0.0,black man's dream,2010-12-24,2010,12
rick ross,127,79,0,0.0,0.0,black man's dream,2010-12-24,2010,12
ludacris,178,95,2,0.011235955056179775,0.021052631578947368,black man's dream,2010-12-24,2010,12
the crowd,25,15,0,0.0,0.0,black opium,2015-12-04,2015,12
rick ross,352,219,1,0.002840909090909091,0.0045662100456621,black opium,2015-12-04,2015,12
spliff star and baby sham,133,63,0,0.0,0.0,black opium,2015-12-04,2015,12
,13,7,0,0.0,0.0,black opium,2015-12-04,2015,12
rick ross,192,109,2,0.010416666666666666,0.01834862385321101,black superhero car,2016-11-22,2016,11
smoke dza,209,144,1,0.004784688995215311,0.006944444444444444,black superhero car,2016-11-22,2016,11
smoke dza & pete rock,48,43,0,0.0,0.0,black superhero car,2016-11-22,2016,11
scarface,286,157,1,0.0034965034965034965,0.006369426751592357,blessing in disguise,2014-03-03,2014,3
z-ro,157,73,0,0.0,0.0,blessing in disguise,2014-03-03,2014,3
rick ross,247,153,1,0.004048582995951417,0.006535947712418301,blessing in disguise,2014-03-03,2014,3
rick ross,546,341,1,0.0018315018315018315,0.002932551319648094,blk & wht,2014-03-03,2014,3
rick ross] x2,64,39,0,0.0,0.0,blk & wht (remix),0,0,0
stalley,152,87,1,0.006578947368421052,0.011494252873563218,blk & wht (remix),0,0,0
killer mike,123,72,0,0.0,0.0,blk & wht (remix),0,0,0
rick ross,68,40,0,0.0,0.0,blk & wht (remix),0,0,0
gunplay,137,62,1,0.0072992700729927005,0.016129032258064516,blk & wht (remix),0,0,0
rick ross,167,105,0,0.0,0.0,blk & wht (remix),0,0,0
denzel curry,379,209,1,0.002638522427440633,0.004784688995215311,birdz,2019-05-31,2019,5
rick ross,120,76,0,0.0,0.0,birdz,2019-05-31,2019,5
brisco,32,21,0,0.0,0.0,blood money,2008-09-16,2008,9
dj khaled,482,284,4,0.008298755186721992,0.014084507042253521,blood money,2008-09-16,2008,9
rick ross,57,46,0,0.0,0.0,blood money,2008-09-16,2008,9
birdman,18,17,0,0.0,0.0,blood money,2008-09-16,2008,9
rick ross,152,101,0,0.0,0.0,b.l.o.w. (block life is our way),0,0,0
rick ross,178,102,2,0.011235955056179775,0.0196078431372549,b.l.o.w. (block life is our way),0,0,0
pusha t,132,83,2,0.015151515151515152,0.024096385542168676,b.l.o.w. (block life is our way),0,0,0
rick ross,319,223,1,0.003134796238244514,0.004484304932735426,blowin' money fast,0,0,0
rick ross,357,249,1,0.0028011204481792717,0.004016064257028112,b.m.f. (blowin' money fast),2010-06-29,2010,6
styles p,101,62,3,0.0297029702970297,0.04838709677419355,b.m.f. (blowin' money fast),2010-06-29,2010,6
omarion,185,97,0,0.0,0.0,bo$$,2014-12-02,2014,12
omarian,81,36,0,0.0,0.0,bo$$,2014-12-02,2014,12
rick ross,141,72,0,0.0,0.0,bo$$,2014-12-02,2014,12
yg,391,230,0,0.0,0.0,bop,2019-08-02,2019,8
tyga,214,126,2,0.009345794392523364,0.015873015873015872,bop,2019-08-02,2019,8
rick ross,146,85,2,0.0136986301369863,0.023529411764705882,bop,2019-08-02,2019,8
blueface,101,62,1,0.009900990099009901,0.016129032258064516,bop,2019-08-02,2019,8
yg,53,33,0,0.0,0.0,born n raised,2006-10-31,2006,10
pitbull,635,390,1,0.0015748031496062992,0.002564102564102564,born n raised,2006-10-31,2006,10
dre,216,168,4,0.018518518518518517,0.023809523809523808,boss,2006-08-08,2006,8
rick ross,363,217,5,0.013774104683195593,0.02304147465437788,boss,2006-08-08,2006,8
desiigner,419,285,2,0.00477326968973747,0.007017543859649123,boss,0,0,0
rick ross,114,68,1,0.008771929824561403,0.014705882352941176,boss,0,0,0
desiigner,17,9,0,0.0,0.0,boss smokers,2013-04-10,2013,4
rick ross,67,43,0,0.0,0.0,boss smokers,2013-04-10,2013,4
rick ross,835,440,8,0.009580838323353293,0.01818181818181818,born to kill,2019-08-09,2019,8
